	error_rate	avg_char_duration	screen_size	swipe_finger
492	-1.1036109972568962	-0.896214943186302	Big	Thumb
493	-1.0547376095333896	-1.294545258876896	Big	Index
494	3.5759970790704916	0.4516186633591759	Big	Index
495	-1.1780077305659988	-0.8211048245056967	Big	Thumb
496	-0.8457023217853379	-0.017512487838221593	Big	Thumb
497	-1.1878449606430315	2.2544460969373525	Big	Index
498	-0.7445658930260061	-0.08131279880531894	Big	Thumb
499	1.7296645962647872	-0.4073069274733963	Big	Thumb
500	-1.0292142639477928	-0.5132544696181749	Big	Thumb
501	1.7360550848951846	-0.5265594741219705	Big	Thumb
502	-1.0566667015784563	-0.5349398919183409	Big	Index
503	-0.856421851100843	1.5445250758942857	Big	Thumb
504	-1.1780077305659988	4.355690224491177	Big	Thumb
505	0.4001023859281423	-0.06184967950545913	Big	Index
506	-1.033527118052668	-0.5349226005147022	Big	Thumb
507	-0.6631319243847306	0.29913263329385864	Big	Index
508	-0.4556046679993442	0.8332191815683687	Big	Thumb
509	-0.9497063046861554	-0.6300560047032474	Big	Thumb
510	0.2691287270272029	-0.5480185665181709	Big	Thumb
511	0.05041984691701357	2.2353087816838255	Big	Thumb
512	-0.4694878276703579	-0.23094489182151684	Big	Index
513	0.7278615256760279	0.05658113736511817	Big	Thumb
514	-1.1780077305659988	1.1594573571602635	Big	Thumb
515	1.6358687147541162	-0.32845067180128085	Big	Thumb
516	-0.9757051198120387	-0.905924070372908	Big	Index
517	0.9558839572280531	0.34793000609462715	Big	Index
518	1.3142828352889604	0.2685494767640259	Big	Thumb
519	0.5949868330073319	-0.6919637179199145	Big	Index
520	0.700240232107303	-0.8485767205032088	Big	Thumb
521	-1.1780077305659988	-0.4844290237030219	Big	Thumb
522	-0.8009584284791013	-0.22038112611784966	Big	Other
523	-1.1536136346367576	1.3254758667474689	Big	Other
524	-0.7945784127421595	-0.1536412208955385	Big	Thumb
525	-0.8664714098341288	-0.38772814878488693	Big	Thumb
526	1.8292549978421997	2.878188905447856	Big	Index
527	-0.7945784127421595	-0.27543091277209164	Big	Thumb
528	-1.1780077305659988	0.5827025670077526	Big	Thumb
529	-0.22785861021591303	2.308384410106019	Big	Index
530	-0.880420797329586	-0.4182073825378636	Big	Thumb
531	-0.710703249468194	-0.8176886141286144	Big	Thumb
532	0.5812561982727958	0.5265109314490386	Big	Thumb
533	-0.0703230346304614	-0.6506929187595482	Big	Thumb
534	0.9892014571339649	0.3646491668922164	Big	Thumb
535	-0.6000852805126751	-0.07635666554463767	Big	Thumb
536	0.3439134798187012	-1.1044250118213077	Big	Index
537	-0.880420797329586	-0.5186615133964655	Big	Thumb
538	2.514274589219125	0.13329611928757779	Big	Thumb
539	0.24130765127102488	-0.24488045475638234	Big	Index
540	1.7116045197006207	0.007772690219368522	Big	Thumb
541	-0.22856370547839558	0.27759838485643173	Big	Thumb
542	1.5857204216692031	-0.8182872585395999	Big	Thumb
543	0.4299216667597808	-0.43339308768994	Big	Thumb
544	-0.7178925491773914	0.7971913568792925	Big	Thumb
545	0.24886930530231643	-0.20246517201962155	Big	Index
546	-0.5278449742560097	-1.1415534921264816	Big	Thumb
547	-1.1780077305659988	-0.7902691047908526	Big	Thumb
548	-0.25777736778878313	-0.5437895161980052	Big	Thumb
549	-0.7498788376371112	0.8563965582633626	Big	Index
550	0.96722643827499	-0.9510405791527653	Big	Index
551	-0.25777736778878313	-0.8715461425027273	Big	Thumb
552	1.8292549978421997	-0.023913845710105984	Big	Index
553	-0.43356997102172395	-0.1353857224818387	Big	Index
554	1.763806707212945	-1.176346014524398	Big	Other
555	-0.5738160782375239	-0.7941893520792245	Big	Thumb
556	-0.9564707913788915	4.560818942774452	Big	Thumb
557	-0.8615263888701313	-0.9810445858166323	Big	Thumb
558	0.6075138688524794	-1.1119158619352136	Big	Thumb
559	1.3142828352889604	0.5705598041520054	Big	Thumb
560	-0.9085709126357332	0.11408325819344259	Big	Thumb
561	0.7515075462249373	-0.5789027922154166	Big	Thumb
562	0.8447658669232951	1.0321692919470378	Big	Other
563	-0.8664714098341288	-0.8052389791168701	Big	Thumb
564	0.012340002379652677	-0.9838447060856219	Big	Thumb
565	-0.7352799668702468	0.6915293021708365	Big	Index
566	2.0182122317518107	-0.6825265260862302	Big	Thumb
567	-0.6308418913842199	-0.5543495047556648	Big	Index
568	-0.3649995174197867	-0.12018425769915186	Big	Index
569	-0.39916692873632403	2.953187359922948	Big	Thumb
570	-0.7276093737554543	-0.7737290539452278	Big	Index
571	-0.22856370547839558	-0.3942143259876638	Big	Thumb
572	0.5557596195939722	2.062392215077567	Big	Thumb
573	-0.782562876667404	-0.7251165244956905	Big	Index
574	-0.24339876837038907	-0.4036863573035725	Big	Thumb
575	0.030375574090951048	-0.48271414876658303	Big	Thumb
576	0.8469783541911556	-0.5156961006992297	Big	Thumb
577	-0.6221387184270506	-0.7442939585443322	Big	Index
578	-0.8003879478607028	-0.7252619163699223	Big	Thumb
579	-0.5738160782375239	-1.0806244498011093	Big	Thumb
580	0.18142348717306925	0.09694224572564841	Big	Thumb
581	3.252731053176151	-0.20103553740227662	Big	Thumb
582	-0.24339876837038907	-0.9083274491474459	Big	Thumb
583	1.3142828352889604	-1.2235655752611931	Big	Thumb
584	1.1336820696472967	-1.0342467669985778	Big	Thumb
585	1.9373554767527001	-0.04054762769174614	Big	Thumb
586	1.0877109656657817	-0.5321968171065725	Big	Thumb
587	-0.8640183679386032	0.7334266520659153	Big	Thumb
588	-0.2762032465683578	-0.9460095784815814	Big	Index
589	-0.710703249468194	-0.16904864064577424	Big	Thumb
590	-0.5707108782255986	1.3281438383978894	Big	Index
591	0.2667983945673104	-0.560601064539196	Big	Thumb
592	1.856085132213951	-0.09166639465692515	Big	Thumb
593	-0.15177043874336882	-0.9966474015532424	Big	Thumb
594	0.20659813935342308	-0.8289613384191371	Big	Thumb
595	-0.5915864209530672	0.021532775382466313	Big	Thumb
596	-0.8615263888701313	-0.534688149191241	Big	Thumb
597	-1.1878449606430315	-1.0867661972594291	Big	Index
598	-1.1878449606430315	-1.0577865039845178	Big	Index
599	2.1986440038181394	-0.20431434367246612	Big	Thumb
600	0.8469783541911556	-0.2169974428709289	Big	Thumb
601	-0.4240374753493728	1.9734142133909662	Big	Thumb
602	1.2080873593305346	0.7821149729597816	Big	Index
603	-0.834243514586005	0.6297058712105528	Big	Thumb
604	-1.1780077305659988	-0.5774577819646726	Big	Thumb
605	-0.4694878276703579	-0.006884647141570823	Big	Index
606	-0.7032857180221972	-0.08301191705452249	Big	Thumb
607	-0.880420797329586	-0.6400892537401602	Big	Thumb
608	-0.0703230346304614	1.7839166104927648	Big	Thumb
609	0.16113346899785963	0.09041054381644943	Big	Thumb
610	1.1733637025193233	-1.1335277315081913	Big	Index
611	-0.2560935028755339	-0.5502126293621841	Big	Index
612	0.40944325267267906	-0.5502203422339703	Big	Index
613	-0.7833256681712183	-0.5086125357111724	Big	Other
614	-0.48036278651759545	-0.7477307840725531	Big	Other
615	0.095016439027854	-1.0396202405347967	Big	Index
616	2.3322606720466195	-0.40343029028466976	Big	Thumb
617	-0.33928559731906016	-0.7426101552163773	Big	Index
618	0.5354420334592856	-0.8503000366508383	Big	Thumb
619	0.3557095407293603	0.21235121265478502	Big	Thumb
620	-1.052750932651156	-0.8752454060199703	Big	Index
621	-1.1780077305659988	-0.3404288258909682	Big	Thumb
622	-1.1780077305659988	-0.9713758330362928	Big	Thumb
623	3.3241945819461853	0.9414422714288645	Big	Thumb
624	-0.03400550361618181	0.7490499495875607	Big	Thumb
625	-0.22856370547839558	0.24226475686392507	Big	Thumb
626	-0.13645346423855317	-0.7958442374640599	Big	Thumb
627	0.3796738730933507	-0.7142969484928681	Big	Thumb
628	0.3439134798187012	0.09376550876912228	Big	Index
629	-0.5645208220478554	-0.6005847641106873	Big	Thumb
630	-0.6554155562044613	0.44625140000912317	Big	Index
631	-0.6669068383146469	-0.6824208755897304	Big	Index
632	1.5554722448878266	1.7315736339826673	Big	Thumb
633	-0.6533149798596919	0.8373361189886981	Big	Thumb
634	-0.9093434260136262	-1.1820345543434116	Big	Index
635	0.823555011680456	-0.1883583798591185	Big	Index
636	1.0681141641564775	0.046681592309395316	Big	Other
637	-0.6865701542002324	0.02797492235101001	Big	Thumb
638	-0.5645208220478554	0.5679494735244578	Big	Thumb
639	-0.5915864209530672	-0.8741498841503252	Big	Thumb
640	-0.31112405548601324	2.2386576094962334	Big	Thumb
641	0.6798835850859208	0.6046557151577656	Big	Index
642	0.366510366583553	-0.4090118528931852	Big	Thumb
643	-1.1780077305659988	0.4012801566222711	Big	Thumb
644	-0.7248639913196431	0.0221248053880688	Big	Thumb
645	-1.0269598174838805	-0.6598404359974418	Big	Thumb
646	-0.10440564065924705	0.9234885745164101	Big	Thumb
647	2.324670902527457	-0.8577076863742608	Big	Thumb
648	-0.0703230346304614	0.2553306941438189	Big	Thumb
649	-0.41114909491831925	-0.24981960713968435	Big	Thumb
650	-0.18109150422401502	0.4426685347671104	Big	Thumb
651	3.0944903823282166	0.30390586623570126	Big	Thumb
652	-0.7248639913196431	2.4286790778276397	Big	Thumb
653	-0.31112405548601324	0.898264899460424	Big	Thumb
654	1.037361661305076	-0.15265863713500913	Big	Thumb
655	1.074980008220892	2.117586729752564	Big	Index
656	1.8086900970875561	-0.3104631667511273	Big	Other
657	-1.1780077305659988	-0.6564039061443543	Big	Thumb
658	-0.3331634709541482	-0.5804006895555331	Big	Thumb
659	-1.1780077305659988	1.9988021729160899	Big	Thumb
660	-1.0090388786436293	-0.5928575829604528	Big	Thumb
661	0.06813755236148084	-0.5720418292831324	Big	Thumb
662	0.3557095407293603	3.7945757260681328	Big	Thumb
663	-1.1536136346367576	-0.09947458355453456	Big	Other
664	-1.1780077305659988	0.994048979791446	Big	Thumb
665	0.10519787870778137	3.6481190136129644	Big	Index
666	-0.9328787669682236	0.7978336504678722	Big	Index
667	-1.1780077305659988	-0.28138570204046764	Big	Thumb
668	-0.7248639913196431	-0.7007676105277799	Big	Thumb
669	-0.9406467242940979	-0.529753024663797	Big	Thumb
670	0.16917635908533005	-0.6782996221588078	Big	Thumb
671	1.037361661305076	-0.816705425972879	Big	Thumb
672	0.4443566562424213	1.2111785031490474	Big	Index
673	1.0064095546189546	-0.6983258570064097	Big	Index
674	0.10519787870778137	-0.37996771284221237	Big	Index
675	-1.0314024031627667	-0.4171652269639766	Big	Thumb
676	-0.7635652789810459	-0.6043188087533965	Big	Index
677	2.4326749895392465	1.1341499708639906	Big	Index
678	0.4631366414803849	-0.04787681712024428	Big	Other
679	0.9009165490775126	-1.089127374862471	Big	Index
680	0.4562811650765965	-0.3146543613986031	Big	Thumb
681	-0.6131592542648929	1.947635007639478	Big	Index
682	2.1450463572406133	2.088138853405609	Big	Thumb
683	2.1450463572406133	-0.6558770653052205	Big	Thumb
684	-1.0118550261756687	-0.3451697325295988	Big	Thumb
685	0.1294233859480777	0.9479761421912632	Big	Thumb
686	0.2136034723129255	-0.8362422119496221	Big	Other
687	-1.1536136346367576	-0.6388868619491296	Big	Other
688	-1.1780077305659988	-0.1439780640652978	Big	Thumb
689	-0.7178925491773914	-0.10167905374408027	Big	Thumb
690	-0.9093434260136262	-0.6369075794041629	Big	Index
691	-0.7248639913196431	-0.8159924887721073	Big	Thumb
692	-0.27172025207328643	1.344369505081342	Big	Thumb
693	0.27556799031795465	-0.9012280165340628	Big	Other
694	-1.0292142639477928	-0.27561975056325627	Big	Thumb
695	-1.0314024031627667	0.07700518319086103	Big	Thumb
696	0.3960705215529222	0.5753886986592457	Big	Thumb
697	-0.8615263888701313	-0.5340309981266426	Big	Thumb
698	0.3173666089469767	0.24581485232109862	Big	Thumb
699	2.3405201271115903	0.7987778178310089	Big	Thumb
700	0.6224150144481074	-0.18626928885034108	Big	Index
701	-1.1780077305659988	-1.021252590231685	Big	Thumb
702	-1.1780077305659988	-0.10402483584905609	Big	Thumb
703	-0.08763060800445412	-0.31823803732270417	Big	Thumb
704	-0.6221387184270506	-0.9381011388752537	Big	Index
705	-0.7032857180221972	-0.5850578933976444	Big	Thumb
706	1.3142828352889604	-0.3607051847457672	Big	Thumb
707	-0.3355433139389706	0.9489853977212386	Big	Thumb
708	-0.6392813318275349	0.18355447348292248	Big	Index
709	-0.014938799833685144	0.37399899363400196	Big	Thumb
710	-0.24339876837038907	-0.5404344556796462	Big	Thumb
711	-1.1878449606430315	-1.15124264167801	Big	Index
712	-1.1780077305659988	1.4923612178598566	Big	Thumb
713	0.34271193673533185	-0.3062613854134329	Big	Thumb
714	1.4178322762305775	0.6536713328246303	Big	Index
715	-0.8712642763069275	-0.9783230924808122	Big	Thumb
716	-0.22789371847290957	-0.11600860571598133	Big	Other
717	-0.7426990651288176	-0.24797390842274122	Big	Index
718	0.09624609257788952	-0.7334100755092922	Big	Thumb
719	-0.4807121578730554	1.656374840410706	Big	Index
720	-0.18214497448128777	0.6907332486529238	Big	Index
721	0.48351931333730674	0.7973356862657744	Big	Thumb
722	-1.035591126802859	-0.8141608162735591	Big	Thumb
723	0.24615830706540587	-0.06927152364176695	Big	Thumb
724	1.2164065687748873	0.11775319480422443	Big	Index
725	-0.5123748206836521	0.1953576091897684	Big	Index
726	0.9009165490775126	0.661246725721807	Big	Index
727	1.9373554767527001	-0.6739971442515831	Big	Thumb
728	-0.13185997517320114	-0.49941135051710606	Big	Index
729	-0.8087794985874865	-0.14695986555954707	Big	Thumb
730	-0.40520445433190333	1.1957791064124283	Big	Thumb
731	0.5362121584913858	-0.6574399381508915	Big	Index
732	-0.29837576614660205	-0.7187601651786045	Big	Thumb
733	-1.1780077305659988	0.006516668634008949	Big	Thumb
734	1.238758878747901	0.13072155125098922	Big	Thumb
735	0.16113346899785963	-0.8231550556924682	Big	Thumb
736	0.1737430848129616	-0.9279581490277553	Big	Thumb
737	-0.7445658930260061	1.0664502851495237	Big	Thumb
738	-0.4227681651554056	-0.781523710477637	Big	Thumb
739	0.5354420334592856	0.04100989674933635	Big	Thumb
740	-0.7248639913196431	-0.5545273636933233	Big	Thumb
741	0.6224150144481074	0.34026899300636243	Big	Index
742	-1.0246360034364637	1.8646147324702913	Big	Thumb
743	0.12605340837473014	2.2508408120866696	Big	Index
744	-0.9135631462352832	0.5671016310831782	Big	Index
745	1.5721059972739557	-0.3411622999047761	Big	Thumb
746	-0.6221387184270506	0.8035932327810634	Big	Index
747	-0.22856370547839558	-0.7545448024610363	Big	Thumb
748	1.8292549978421997	-0.712120797976006	Big	Index
749	-0.7381917483563004	3.0472805438095834	Big	Thumb
750	-0.282714973097462	-0.2724230877425691	Big	Index
751	0.06813755236148084	0.11137191044800303	Big	Thumb
752	1.0584630376452426	-0.8477195403531528	Big	Index
753	-0.513396913004677	-1.063127430650333	Big	Thumb
754	-0.6978745989868634	-0.43358475964083726	Big	Other
755	0.5309915145916873	-1.0391460623726234	Big	Thumb
756	2.9263822554731926	4.042288152414469	Big	Index
757	-1.0394629954716268	0.09271144503141984	Big	Index
758	-0.8736058293928746	0.6326111769599639	Big	Thumb
759	0.3705999996739758	2.0784178612370066	Big	Thumb
760	-0.6241653825982306	-0.8184372788788861	Big	Thumb
761	0.8158247221179687	0.38753605338803904	Big	Thumb
762	-0.9443554900170963	0.6562007042699771	Big	Thumb
763	0.2705708517691623	2.1332133519004866	Big	Other
764	0.29890519734805077	0.30888456492557514	Big	Thumb
765	-0.8664714098341288	3.238326159189058	Big	Thumb
766	-0.5242921723089611	-0.7279532036180235	Big	Thumb
767	1.491300411545665	-0.2022288841175422	Big	Other
768	0.6734081183548278	-0.0780068782122718	Big	Thumb
769	-0.6631319243847306	1.5605798688070307	Big	Index
770	-0.6779125732934156	1.9283793106123988	Big	Index
771	-0.18109150422401502	0.7312883688381739	Big	Thumb
772	0.7515075462249373	-0.04285906045664484	Big	Thumb
773	-0.6978745989868634	-0.9700748861552931	Big	Other
774	0.24615830706540587	-1.0402162108572215	Big	Thumb
775	1.8127409484599522	0.043482269830015845	Big	Thumb
776	-0.29837576614660205	-0.9458531720294444	Big	Thumb
777	-1.0246360034364637	0.4382712100893867	Big	Thumb
778	-1.1780077305659988	0.07645449761781382	Big	Thumb
779	-0.85750554913005	1.3272163746309509	Big	Index
780	-0.8664714098341288	-0.4656308804352784	Big	Thumb
781	0.040863676542400695	-0.09143553150463327	Big	Other
782	-0.8400700267212592	1.5400435976134441	Big	Thumb
783	-1.0197670597180655	1.5188065513514248	Big	Thumb
784	-0.7032857180221972	-0.9602972995053246	Big	Thumb
785	0.7278615256760279	-0.5381327251316926	Big	Thumb
786	-1.0464184000890362	0.6771899056556365	Big	Index
787	-0.005165111340135766	0.8987796868310314	Big	Thumb
788	-0.33928559731906016	-0.5237151276480746	Big	Index
789	0.3542283514716418	0.6990746658087534	Big	Index
790	2.0677660296172036	-0.6508451655641116	Big	Thumb
791	3.407430360742167	-0.06601254098780855	Big	Index
792	-0.554935089102259	-0.8877823844937527	Big	Thumb
793	0.16309531927572818	-0.40154847655334386	Big	Index
794	-0.710703249468194	3.23874157917171	Big	Thumb
795	2.837349292200325	0.404750087296045	Big	Thumb
796	0.08791763621747167	0.4919296183262374	Big	Thumb
797	0.012340002379652677	-0.6033520094157565	Big	Thumb
798	0.07794971994358668	0.25266779101575276	Big	Thumb
799	-1.1780077305659988	0.6629609158413057	Big	Thumb
800	0.012340002379652677	-1.0336014028487235	Big	Thumb
801	2.3930354682709574	-0.14086338625327186	Big	Thumb
802	-0.2475525859801477	2.453775115515978	Big	Thumb
803	-1.0464184000890362	0.26142484694104806	Big	Index
804	-1.1878449606430315	1.4333529801791973	Big	Index
805	-0.5450450471742639	-0.5359102206468453	Big	Thumb
806	0.2880455434663294	-0.4924916390240991	Big	Thumb
807	-0.43356997102172395	-0.4948469409955057	Big	Index
808	-0.9257441168118108	-0.6075289815020707	Big	Other
809	-0.2852469308567601	0.3248848479276156	Big	Thumb
810	-0.7179807329125939	0.010306429108116634	Big	Other
811	0.08698600773100973	-0.6955259324145816	Big	Index
812	-1.1780077305659988	1.6101575014461336	Big	Thumb
813	0.7176918552423769	-0.8062858401544973	Big	Index
814	-0.3608632827447017	-0.9671563648305472	Big	Thumb
815	0.10374170330226529	-1.137650290149192	Big	Thumb
816	0.3067611171773806	0.6092970591928365	Big	Thumb
817	0.20466271250399792	-0.08647227411581027	Big	Index
818	0.16113346899785963	0.1277323502695725	Big	Thumb
819	-0.6877210618732205	-0.7012090353331453	Big	Thumb
820	0.1432285504533934	-0.05185140440309313	Big	Index
821	-0.6706278249027064	-0.42806347302667386	Big	Index
822	1.7540988174986587	-0.1392930378025041	Big	Thumb
823	-0.4904792986060102	-0.5659662463889364	Big	Thumb
824	-0.6554155562044613	-0.5765167030164261	Big	Index
825	-0.13185997517320114	-0.5953249696499119	Big	Index
826	-0.27172025207328643	0.41911710707591177	Big	Thumb
827	-0.12067233899116825	-0.35856297174974544	Big	Thumb
828	-0.6533149798596919	-0.6615889688475994	Big	Thumb
829	-0.799932108837788	-0.2644494156471418	Big	Index
830	-0.39916692873632403	2.952259418739521	Big	Thumb
831	2.4471421834048503	-0.6082386791231126	Big	Thumb
832	-0.02216283045935142	-0.07184187825261686	Big	Thumb
833	-0.7178925491773914	-0.9554231775538743	Big	Thumb
834	1.4804355396792905	-0.4716049190408225	Big	Thumb
835	0.22390571272741577	-0.6077707288371871	Big	Thumb
836	-0.4449810935498351	-0.1303121611455531	Big	Thumb
837	-1.1780077305659988	0.1657261171390062	Big	Thumb
838	-0.038674900460875426	-0.3774304996513445	Big	Thumb
839	-0.6042429959806851	0.33665518799074307	Big	Thumb
840	-0.31623830596952024	0.20475977712511123	Big	Index
841	-1.0566667015784563	-0.7164127430587482	Big	Index
842	-0.5450450471742639	-0.3518906251082461	Big	Thumb
843	2.1450463572406133	0.515423821904658	Big	Thumb
844	0.10833578729462502	0.36099897943958215	Big	Thumb
845	-0.22237297392775804	-0.650448945963803	Big	Index
846	-0.889046505539337	-0.019505358941959646	Big	Thumb
847	-1.1780077305659988	-0.42921994629125226	Big	Thumb
848	-0.18109150422401502	0.8148831236245241	Big	Thumb
849	-0.2350765527003273	0.5892454919517606	Big	Index
850	-0.9135631462352832	1.4020168392547847	Big	Index
851	-0.3430569722671671	-0.47123469127293444	Big	Index
852	-0.8759119044017613	-0.5841877333522512	Big	Thumb
853	-0.4459351347860083	0.38762943498725944	Big	Index
854	1.1676775078857273	-0.7016068470701273	Big	Thumb
855	0.2023378135998243	-0.0016256055303143855	Big	Thumb
856	0.8518845887554343	-0.7501544112708023	Big	Index
857	-0.5242921723089611	0.2331248317273137	Big	Thumb
858	-1.0246360034364637	-0.48693219137556515	Big	Thumb
859	-1.052750932651156	-1.004475093919829	Big	Index
860	-0.26959714719100486	-0.3847138654872261	Big	Index
861	1.074980008220892	-0.27502097619354526	Big	Index
862	0.7100082390492912	-0.6134232873621666	Big	Index
863	-1.1878449606430315	-0.3541534258439616	Big	Index
864	0.6734081183548278	1.3991427836151709	Big	Thumb
865	0.29890519734805077	-0.5505622379426072	Big	Thumb
866	-0.4556046679993442	-0.3414118318161869	Big	Thumb
867	0.3324714002551884	-0.32741445352200366	Big	Thumb
868	-0.222060664210672	-0.38140843588793943	Big	Thumb
869	1.7116045197006207	0.8615549219858747	Big	Thumb
870	-0.710703249468194	-0.3630417097871378	Big	Thumb
871	-0.5044156857403348	0.014557849058784983	Big	Thumb
872	-1.0246360034364637	-0.9801501280230555	Big	Thumb
873	0.8158247221179687	0.12697325493157696	Big	Thumb
874	-0.2918599738175698	-0.30631776339457956	Big	Thumb
875	-0.7248639913196431	-0.8541756437867839	Big	Thumb
876	0.5090812678588965	-0.7515854622776654	Big	Thumb
877	-0.3804747494924118	0.9130190204662767	Big	Thumb
878	0.4715600165238454	-0.7646074070284126	Big	Index
879	0.5812561982727958	-0.651402711129353	Big	Thumb
880	-0.554935089102259	-0.09375264780228677	Big	Thumb
881	-0.20878362162240377	-0.66871371448658	Big	Thumb
882	0.2691287270272029	-1.071671845333581	Big	Thumb
883	1.5554722448878266	-0.6568850483221628	Big	Thumb
884	-0.8282125634284608	-0.713026907344743	Big	Thumb
885	2.054411711161993	-1.1752670850835572	Big	Index
886	1.351481201943512	-0.5391684340796432	Big	Thumb
887	-0.7700926586989231	-0.63564826443331	Big	Index
888	-0.7276093737554543	0.03814988493867787	Big	Index
889	-0.45443950176939796	1.1668056893520302	Big	Thumb
890	-0.13185997517320114	-0.9026728724191172	Big	Index
891	-0.2132500921705307	-1.0396815347377393	Big	Thumb
892	-0.47595405004347513	-0.1252942705401547	Big	Thumb
893	-0.8958675453057513	-0.9916043844064218	Big	Index
894	-1.1780077305659988	2.7020001183822044	Big	Thumb
895	0.04896608647028808	-0.6228381172912233	Big	Thumb
896	-0.41114909491831925	0.14882578436398278	Big	Thumb
897	0.27204211604337025	-0.5984878818595402	Big	Index
898	-0.38920085398517673	-0.6780592451097981	Big	Index
899	-0.13841888812642966	-0.5512755580614985	Big	Index
900	-0.2132500921705307	-0.9518650766686276	Big	Thumb
901	-1.0360618992508728	-1.0819646902040356	Big	Other
902	2.103536812249948	-1.2498127873753815	Big	Index
903	-0.005165111340135766	0.4333879758145834	Big	Thumb
904	-0.7764222390314095	0.6574593954300486	Big	Index
905	-0.8107074658323782	0.5167784748054862	Big	Index
906	-0.18109150422401502	-0.8302711794964662	Big	Thumb
907	1.19407605921373	-0.21494485603656516	Big	Index
908	0.06813755236148084	-0.5236471740572612	Big	Thumb
909	-1.1780077305659988	-0.08146182662286619	Big	Thumb
910	-0.6453044035130313	-0.6555444990047689	Big	Thumb
911	0.30992693561606577	-0.6181943528649722	Big	Thumb
912	0.7208803196092076	-0.6159203505009029	Big	Thumb
913	-1.033527118052668	-0.8129130745887508	Big	Thumb
914	0.29285227551233695	3.7184465318649123	Big	Thumb
915	1.1585146749230255	0.5530355373561678	Big	Thumb
916	-1.0145788410017393	-0.49164185083447376	Big	Thumb
917	0.8447658669232951	2.0552267723237416	Big	Other
918	1.0070141353890338	0.14115653531095623	Big	Thumb
919	-0.005165111340135766	-0.9015614582240357	Big	Thumb
920	0.6507003265589063	0.0746480121268352	Big	Index
921	1.1225681763770399	0.22296549356986511	Big	Thumb
922	0.06744480310629831	-0.9138685987013696	Big	Index
923	-0.5563749790471788	-0.5684831285068153	Big	Other
924	-0.48248478195531264	-0.602532165547751	Big	Thumb
925	-0.811494412057917	-0.6244694138916866	Big	Thumb
926	2.3405201271115903	-0.9358314442733918	Big	Thumb
927	-0.4904792986060102	-0.5457740173942652	Big	Thumb
928	0.15308835423929323	-0.31608494040285917	Big	Index
929	1.429311630636112	0.1992336692134683	Big	Thumb
930	0.45978321271011646	-1.0455187836279698	Big	Thumb
931	1.1524457855581183	-0.5433753028805018	Big	Thumb
932	0.3557095407293603	-0.9653106718814864	Big	Thumb
933	3.0711433981047507	-0.11728363759472445	Big	Thumb
934	-0.2852469308567601	-0.8569038544897019	Big	Thumb
935	-0.5828338640931731	0.45350491889139066	Big	Thumb
936	-0.4130377017056791	1.3210819156599332	Big	Other
937	0.48351931333730674	-0.07661428628498389	Big	Thumb
938	-0.5242921723089611	-1.0385171896902525	Big	Thumb
939	-0.554935089102259	-0.22293377151052743	Big	Thumb
940	-0.16798018594379896	-0.9534529196182046	Big	Index
941	0.2763359015630362	-1.0620274227002737	Big	Index
942	0.48351931333730674	-0.6432637618521729	Big	Thumb
943	2.56042811821644	0.6754184250828198	Big	Thumb
944	1.1282910020162018	-0.9709078444794802	Big	Thumb
945	1.8803922852741528	-0.6733520373875781	Big	Index
946	-0.5738160782375239	-0.8973074471046811	Big	Thumb
947	0.5354420334592856	-0.6832818752881987	Big	Thumb
948	-1.0269598174838805	0.5075273017883609	Big	Thumb
949	0.5226369055848161	0.05269295942378215	Big	Index
950	0.6496720177276376	-0.4772411511004375	Big	Thumb
951	-1.0507040534391578	-0.6474413112321988	Big	Index
952	0.0996687134004519	-1.1409215204125536	Big	Other
953	-0.6554155562044613	-0.09161594107792097	Big	Index
954	-1.0485941933283291	-0.9008654566354417	Big	Index
955	-0.5325224041575203	-0.731264105533574	Big	Thumb
956	-0.6317522640772406	-0.8464778615796607	Big	Thumb
957	-0.513396913004677	-1.0399251075947609	Big	Thumb
958	0.06813755236148084	-0.6624625866461863	Big	Thumb
959	-0.6877210618732205	-0.16459590998372414	Big	Thumb
960	-0.41201925703254355	0.4309966057772906	Big	Index
961	0.06813755236148084	-0.2724380230272726	Big	Thumb
962	-0.13645346423855317	0.46905981943736497	Big	Thumb
963	1.5408547049121384	-0.6967878602898535	Big	Thumb
964	-0.41114909491831925	3.5324069060920062	Big	Thumb
965	-0.18214497448128777	0.11438969150229904	Big	Index
966	2.5492660300186345	1.5858002900219772	Big	Other
967	-0.4694878276703579	0.343120590565759	Big	Index
968	-0.605038869502626	1.7776836752948113	Big	Other
969	-0.8861349647945087	1.3463487898518611	Big	Index
970	-1.1878449606430315	0.07825269480678407	Big	Index
971	-1.1780077305659988	0.33765938489138936	Big	Thumb
972	0.6345672264194259	-0.05728349888092526	Big	Thumb
973	-0.6795496173950069	1.4514345042606747	Big	Thumb
974	1.9942526518218608	-0.4728884742635966	Big	Index
975	-0.8538073317555979	1.4594817672194478	Big	Thumb
976	2.4326749895392465	2.1665233345050092	Big	Index
977	-0.7498788376371112	-0.47716066204499386	Big	Index
978	2.4593893114925898	0.5104572012834606	Big	Thumb
979	-1.1780077305659988	0.06536135739829166	Big	Thumb
980	1.0538942687070982	0.41137052527623713	Big	Thumb
981	-0.3307514869355594	-0.5881660792685017	Big	Other
982	0.2691287270272029	-0.9069436800358377	Big	Thumb
983	-0.41114909491831925	1.0063965308132552	Big	Thumb
